,RT_SubSet,Concert,Last_RT_created_at,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial
719,Rand200_NoRT,SWZ_D1,2021-06-13 11:26:01+00:00,1623583561000000000,https://twitter.com/anyuser/status/1404037338884284421,1404037338884284421,ja,458,542,8342,52765,542,8342,458,0,0,0,True,31,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
720,Rand200_NoRT,SWZ_D1,2021-06-13 09:53:30+00:00,1623578010000000000,https://twitter.com/anyuser/status/1404014055447314433,1404014055447314433,en,2513,1587,16021,15258,1587,16021,2513,0,0,0,True,45,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
721,Rand200_NoRT,SWZ_D1,2021-06-13 09:06:56+00:00,1623575216000000000,https://twitter.com/anyuser/status/1404002333328121857,1404002333328121857,en,1061,958,39016,8991,958,39016,1061,0,0,0,True,56,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
722,Rand200_NoRT,SWZ_D1,2021-06-13 09:32:51+00:00,1623576771000000000,https://twitter.com/anyuser/status/1404008857404248068,1404008857404248068,en,101,285,12364,21866,285,12364,101,0,0,0,False,111,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
723,Rand200_NoRT,SWZ_D1,2021-06-13 10:14:28+00:00,1623579268000000000,https://twitter.com/anyuser/status/1404019331118231561,1404019331118231561,ja,158,160,20254,24639,160,20254,158,0,0,0,True,43,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
724,Rand200_NoRT,SWZ_D1,2021-06-13 09:50:30+00:00,1623577830000000000,https://twitter.com/anyuser/status/1404013297834205189,1404013297834205189,en,79,51,136,251,51,136,79,0,0,0,True,48,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
725,Rand200_NoRT,SWZ_D1,2021-06-13 11:52:37+00:00,1623585157000000000,https://twitter.com/anyuser/status/1404044030011351043,1404044030011351043,ja,7,86,7302,26368,86,7302,7,0,0,0,False,72,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
726,Rand200_NoRT,SWZ_D1,2021-06-13 10:34:33+00:00,1623580473000000000,https://twitter.com/anyuser/status/1404024383916560384,1404024383916560384,lv,1258,1027,57243,38444,1027,57243,1258,0,0,0,False,98,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
727,Rand200_NoRT,SWZ_D1,2021-06-13 09:38:30+00:00,1623577110000000000,https://twitter.com/anyuser/status/1404010277390065665,1404010277390065665,en,2878,3388,27331,31124,3388,27331,2878,0,0,0,True,44,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
728,Rand200_NoRT,SWZ_D1,2021-06-13 09:15:32+00:00,1623575732000000000,https://twitter.com/anyuser/status/1404004500097146882,1404004500097146882,en,552,639,5165,44073,639,5165,552,0,0,0,False,107,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
729,Rand200_NoRT,SWZ_D1,2021-06-13 09:20:23+00:00,1623576023000000000,https://twitter.com/anyuser/status/1404005721222500362,1404005721222500362,ja,18,196,301,468,196,301,18,0,0,0,True,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
730,Rand200_NoRT,SWZ_D1,2021-06-13 11:58:07+00:00,1623585487000000000,https://twitter.com/anyuser/status/1404045417101205511,1404045417101205511,ja,2,29,254,209,29,254,2,0,0,0,False,157,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
731,Rand200_NoRT,SWZ_D1,2021-06-13 10:45:49+00:00,1623581149000000000,https://twitter.com/anyuser/status/1404027218838360065,1404027218838360065,en,8,252,3668,8331,252,3668,8,0,0,0,False,98,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False
732,Rand200_NoRT,SWZ_D1,2021-06-13 11:49:28+00:00,1623584968000000000,https://twitter.com/anyuser/status/1404043239619842050,1404043239619842050,ja,20,51,475,1629,51,475,20,0,0,0,False,72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
733,Rand200_NoRT,SWZ_D1,2021-06-13 11:46:56+00:00,1623584816000000000,https://twitter.com/anyuser/status/1404042600579956747,1404042600579956747,ja,101,154,85781,29471,154,85781,101,0,0,0,False,81,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False
734,Rand200_NoRT,SWZ_D1,2021-06-13 10:16:03+00:00,1623579363000000000,https://twitter.com/anyuser/status/1404019728243429377,1404019728243429377,en,61,95,34833,39233,95,34833,61,0,0,0,True,42,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
735,Rand200_NoRT,SWZ_D1,2021-06-13 11:34:40+00:00,1623584080000000000,https://twitter.com/anyuser/status/1404039513408782341,1404039513408782341,en,182,385,2254,1900,385,2254,182,0,0,0,True,44,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
736,Rand200_NoRT,SWZ_D1,2021-06-13 09:43:23+00:00,1623577403000000000,https://twitter.com/anyuser/status/1404011506941841408,1404011506941841408,ja,148,453,2991,10318,453,2991,148,0,0,0,True,53,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
737,Rand200_NoRT,SWZ_D1,2021-06-13 11:25:38+00:00,1623583538000000000,https://twitter.com/anyuser/status/1404037239135481861,1404037239135481861,pt,192,348,1734,2667,348,1734,192,0,0,0,True,52,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
738,Rand200_NoRT,SWZ_D1,2021-06-13 09:37:44+00:00,1623577064000000000,https://twitter.com/anyuser/status/1404010088193536003,1404010088193536003,en,159,248,21967,36321,248,21967,159,0,0,0,False,61,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
739,Rand200_NoRT,SWZ_D1,2021-06-13 10:15:21+00:00,1623579321000000000,https://twitter.com/anyuser/status/1404019551558279172,1404019551558279172,en,20,178,1130,1138,178,1130,20,0,0,0,True,50,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
740,Rand200_NoRT,SWZ_D1,2021-06-13 11:54:26+00:00,1623585266000000000,https://twitter.com/anyuser/status/1404044487085674497,1404044487085674497,es,1396,1030,53367,425117,1030,53367,1396,0,0,0,False,136,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
741,Rand200_NoRT,SWZ_D1,2021-06-13 09:45:50+00:00,1623577550000000000,https://twitter.com/anyuser/status/1404012126037897218,1404012126037897218,en,106,326,11455,79729,326,11455,106,0,0,0,True,30,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
742,Rand200_NoRT,SWZ_D1,2021-06-13 10:31:02+00:00,1623580262000000000,https://twitter.com/anyuser/status/1404023501439135752,1404023501439135752,en,449,498,3420,6009,498,3420,449,0,0,0,True,57,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
743,Rand200_NoRT,SWZ_D1,2021-06-13 11:53:25+00:00,1623585205000000000,https://twitter.com/anyuser/status/1404044233837727745,1404044233837727745,ja,133,119,9130,17173,119,9130,133,0,0,0,False,87,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False
744,Rand200_NoRT,SWZ_D1,2021-06-13 09:38:25+00:00,1623577105000000000,https://twitter.com/anyuser/status/1404010259547496450,1404010259547496450,en,345,565,28060,141374,565,28060,345,0,0,0,False,62,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
745,Rand200_NoRT,SWZ_D1,2021-06-13 11:03:38+00:00,1623582218000000000,https://twitter.com/anyuser/status/1404031702222008320,1404031702222008320,ja,14,19,574,336,19,574,14,0,0,0,True,45,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
746,Rand200_NoRT,SWZ_D1,2021-06-13 10:16:02+00:00,1623579362000000000,https://twitter.com/anyuser/status/1404019725097603072,1404019725097603072,und,2877,3388,27391,31126,3388,27391,2877,0,0,0,False,71,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
747,Rand200_NoRT,SWZ_D1,2021-06-13 09:46:29+00:00,1623577589000000000,https://twitter.com/anyuser/status/1404012290341437442,1404012290341437442,th,326,264,272353,30214,264,272353,326,0,0,0,True,47,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
748,Rand200_NoRT,SWZ_D1,2021-06-13 09:41:39+00:00,1623577299000000000,https://twitter.com/anyuser/status/1404011070977495052,1404011070977495052,ja,108,134,338,3409,134,338,108,0,0,0,True,21,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
749,Rand200_NoRT,SWZ_D1,2021-06-13 10:24:42+00:00,1623579882000000000,https://twitter.com/anyuser/status/1404021906106466305,1404021906106466305,en,262,206,7498,9892,206,7498,262,0,0,0,False,69,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
750,Rand200_NoRT,SWZ_D1,2021-06-13 09:39:44+00:00,1623577184000000000,https://twitter.com/anyuser/status/1404010591430361088,1404010591430361088,fa,1568,141,61373,56361,141,61373,1568,0,0,0,False,109,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
751,Rand200_NoRT,SWZ_D1,2021-06-13 12:19:25+00:00,1623586765000000000,https://twitter.com/anyuser/status/1404050775169323016,1404050775169323016,ja,200,325,12980,10555,325,12980,200,0,0,0,False,148,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
752,Rand200_NoRT,SWZ_D1,2021-06-13 10:15:41+00:00,1623579341000000000,https://twitter.com/anyuser/status/1404019636975194113,1404019636975194113,tl,450,450,86036,85283,450,86036,450,0,0,0,True,51,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
753,Rand200_NoRT,SWZ_D1,2021-06-13 09:20:02+00:00,1623576002000000000,https://twitter.com/anyuser/status/1404005631405826050,1404005631405826050,en,7083,5144,58489,101893,5144,58489,7083,0,0,0,False,168,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False
754,Rand200_NoRT,SWZ_D1,2021-06-13 09:44:19+00:00,1623577459000000000,https://twitter.com/anyuser/status/1404011741780971521,1404011741780971521,en,10127,1445,57303,56559,1445,57303,10127,0,0,0,False,83,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
755,Rand200_NoRT,SWZ_D1,2021-06-13 10:20:55+00:00,1623579655000000000,https://twitter.com/anyuser/status/1404020951994363909,1404020951994363909,en,521,1903,4019,5713,1903,4019,521,0,0,0,False,64,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
756,Rand200_NoRT,SWZ_D1,2021-06-13 11:11:11+00:00,1623582671000000000,https://twitter.com/anyuser/status/1404033603588263939,1404033603588263939,en,13,84,3820,10023,84,3820,13,0,0,0,False,121,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
757,Rand200_NoRT,SWZ_D1,2021-06-13 09:53:48+00:00,1623578028000000000,https://twitter.com/anyuser/status/1404014131498295301,1404014131498295301,und,387,215,19204,8835,215,19204,387,0,0,0,True,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
758,Rand200_NoRT,SWZ_D1,2021-06-13 09:22:49+00:00,1623576169000000000,https://twitter.com/anyuser/status/1404006330772328452,1404006330772328452,en,1327,227,64108,51150,227,64108,1327,0,0,0,False,79,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
759,Rand200_NoRT,SWZ_D1,2021-06-13 10:31:46+00:00,1623580306000000000,https://twitter.com/anyuser/status/1404023684675694592,1404023684675694592,ja,253,467,58103,241180,467,58103,253,0,0,0,True,24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
760,Rand200_NoRT,SWZ_D1,2021-06-13 11:07:06+00:00,1623582426000000000,https://twitter.com/anyuser/status/1404032577334218754,1404032577334218754,en,1194,1275,37163,36625,1275,37163,1194,0,0,0,True,22,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
761,Rand200_NoRT,SWZ_D1,2021-06-13 09:52:07+00:00,1623577927000000000,https://twitter.com/anyuser/status/1404013705180946433,1404013705180946433,en,28,132,1539,49634,132,1539,28,0,0,0,True,49,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
762,Rand200_NoRT,SWZ_D1,2021-06-13 09:48:31+00:00,1623577711000000000,https://twitter.com/anyuser/status/1404012799949524999,1404012799949524999,in,20,124,1286,29712,124,1286,20,0,0,0,True,18,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
763,Rand200_NoRT,SWZ_D1,2021-06-13 09:33:45+00:00,1623576825000000000,https://twitter.com/anyuser/status/1404009085431779330,1404009085431779330,ja,1,5,41,6,5,41,1,0,0,0,True,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
764,Rand200_NoRT,SWZ_D1,2021-06-13 12:27:30+00:00,1623587250000000000,https://twitter.com/anyuser/status/1404052811151601666,1404052811151601666,ko,84,248,7014,12032,248,7014,84,0,0,0,False,164,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
765,Rand200_NoRT,SWZ_D1,2021-06-13 10:58:03+00:00,1623581883000000000,https://twitter.com/anyuser/status/1404030299948740610,1404030299948740610,ja,36,38,1645,526,38,1645,36,0,0,0,True,30,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
766,Rand200_NoRT,SWZ_D1,2021-06-13 10:36:25+00:00,1623580585000000000,https://twitter.com/anyuser/status/1404024854790082575,1404024854790082575,ja,37,35,28419,21665,35,28419,37,0,0,0,True,18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
767,Rand200_NoRT,SWZ_D1,2021-06-13 10:14:22+00:00,1623579262000000000,https://twitter.com/anyuser/status/1404019305478508546,1404019305478508546,pt,1104,1715,1944,3201,1715,1944,1104,0,0,0,False,75,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
768,Rand200_NoRT,SWZ_D1,2021-06-13 11:55:17+00:00,1623585317000000000,https://twitter.com/anyuser/status/1404044700563087365,1404044700563087365,ja,17,29,1056,1879,29,1056,17,0,0,0,True,50,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
769,Rand200_NoRT,SWZ_D1,2021-06-13 10:31:19+00:00,1623580279000000000,https://twitter.com/anyuser/status/1404023570070597634,1404023570070597634,en,350,374,27379,10155,374,27379,350,0,0,0,False,70,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
770,Rand200_NoRT,SWZ_D1,2021-06-13 10:45:52+00:00,1623581152000000000,https://twitter.com/anyuser/status/1404027234336247811,1404027234336247811,en,312,1061,34363,4995,1061,34363,312,0,0,0,False,71,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
771,Rand200_NoRT,SWZ_D1,2021-06-13 10:40:51+00:00,1623580851000000000,https://twitter.com/anyuser/status/1404025968780402688,1404025968780402688,en,36,682,7754,25969,682,7754,36,0,0,0,False,78,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
772,Rand200_NoRT,SWZ_D1,2021-06-13 10:01:32+00:00,1623578492000000000,https://twitter.com/anyuser/status/1404016076942364673,1404016076942364673,en,104,190,670,2585,190,670,104,0,0,0,False,60,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
773,Rand200_NoRT,SWZ_D1,2021-06-13 09:59:07+00:00,1623578347000000000,https://twitter.com/anyuser/status/1404015465903529992,1404015465903529992,et,16,34,166,1029,34,166,16,0,0,0,True,34,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
774,Rand200_NoRT,SWZ_D1,2021-06-13 10:29:27+00:00,1623580167000000000,https://twitter.com/anyuser/status/1404023103219376139,1404023103219376139,en,2877,3388,27407,31128,3388,27407,2877,0,0,0,False,80,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
